KOD WOJ.,WOJEWÓDZTWO,IMIĘ PIERWSZE,PŁEĆ,LICZBA WYSTĄPIEŃ
20,PODLASKIE,GLORIA,KOBIETA,3
20,PODLASKIE,MARYLA,KOBIETA,3
20,PODLASKIE,VERONIKA,KOBIETA,3
20,PODLASKIE,VICTORIA,KOBIETA,3
20,PODLASKIE,LEA,KOBIETA,3
20,PODLASKIE,ALEXANDRA,KOBIETA,2
20,PODLASKIE,ELŻBIETA,KOBIETA,2
20,PODLASKIE,OKSANA,KOBIETA,2
20,PODLASKIE,DANUTA,KOBIETA,2
20,PODLASKIE,AURORA,KOBIETA,2
20,PODLASKIE,EDYTA,KOBIETA,2
20,PODLASKIE,ANTONIA,KOBIETA,2
20,PODLASKIE,OLA,KOBIETA,2
20,PODLASKIE,KIRA,KOBIETA,2
20,PODLASKIE,KLEMENTYNA,KOBIETA,2
20,PODLASKIE,MILANA,KOBIETA,2
20,PODLASKIE,INGA,KOBIETA,2
20,PODLASKIE,STANISŁAWA,KOBIETA,2
20,PODLASKIE,HONORATA,KOBIETA,2
20,PODLASKIE,ZLATA,KOBIETA,2
20,PODLASKIE,VIKTORIIA,KOBIETA,2
20,PODLASKIE,CELINA,KOBIETA,2
20,PODLASKIE,SABINA,KOBIETA,2
20,PODLASKIE,MAGDA,KOBIETA,2
20,PODLASKIE,LILLY,KOBIETA,2
20,PODLASKIE,JANINA,KOBIETA,2
20,PODLASKIE,POLINA,KOBIETA,2
20,PODLASKIE,ARINA,KOBIETA,2
20,PODLASKIE,ANETA,KOBIETA,2
20,PODLASKIE,ALDONA,KOBIETA,2
20,PODLASKIE,NIKA,KOBIETA,2
20,PODLASKIE,IWONA,KOBIETA,2
20,PODLASKIE,SOFIIA,KOBIETA,2
20,PODLASKIE,IRENA,KOBIETA,2
20,PODLASKIE,GABRIELLA,KOBIETA,2
20,PODLASKIE,MIRIAM,KOBIETA,2
20,PODLASKIE,MYROSLAVA,KOBIETA,2
20,PODLASKIE,LAILA,KOBIETA,2
20,PODLASKIE,WIERA,KOBIETA,2
20,PODLASKIE,IDALIA,KOBIETA,2
20,PODLASKIE,ALISA,KOBIETA,2
20,PODLASKIE,AIVA,KOBIETA,2
20,PODLASKIE,EMILIIA,KOBIETA,2
20,PODLASKIE,TOLA,KOBIETA,2
20,PODLASKIE,TERESA,KOBIETA,2
20,PODLASKIE,MALIKA,KOBIETA,2
22,POMORSKIE,ZUZANNA,KOBIETA,385
22,POMORSKIE,ZOFIA,KOBIETA,385
22,POMORSKIE,MAJA,KOBIETA,361
22,POMORSKIE,LAURA,KOBIETA,314
22,POMORSKIE,HANNA,KOBIETA,302
22,POMORSKIE,OLIWIA,KOBIETA,279
22,POMORSKIE,POLA,KOBIETA,270
22,POMORSKIE,JULIA,KOBIETA,262
22,POMORSKIE,MARIA,KOBIETA,232
22,POMORSKIE,LENA,KOBIETA,227
22,POMORSKIE,ALICJA,KOBIETA,217
22,POMORSKIE,AMELIA,KOBIETA,201
22,POMORSKIE,ANTONINA,KOBIETA,199
22,POMORSKIE,HELENA,KOBIETA,198
22,POMORSKIE,MARCELINA,KOBIETA,198
22,POMORSKIE,LILIANA,KOBIETA,194
22,POMORSKIE,IGA,KOBIETA,188
22,POMORSKIE,MICHALINA,KOBIETA,180
22,POMORSKIE,KLARA,KOBIETA,177
22,POMORSKIE,WIKTORIA,KOBIETA,173
22,POMORSKIE,ŁUCJA,KOBIETA,173
22,POMORSKIE,EMILIA,KOBIETA,171
22,POMORSKIE,ANNA,KOBIETA,147
22,POMORSKIE,BLANKA,KOBIETA,134
22,POMORSKIE,KORNELIA,KOBIETA,132
22,POMORSKIE,LILIANNA,KOBIETA,130
22,POMORSKIE,NADIA,KOBIETA,126
22,POMORSKIE,NELA,KOBIETA,117
22,POMORSKIE,ALEKSANDRA,KOBIETA,115
22,POMORSKIE,ANASTAZJA,KOBIETA,106
22,POMORSKIE,MILENA,KOBIETA,100
22,POMORSKIE,AGATA,KOBIETA,95
22,POMORSKIE,JAGODA,KOBIETA,95
22,POMORSKIE,MIA,KOBIETA,95
22,POMORSKIE,NINA,KOBIETA,87
22,POMORSKIE,GABRIELA,KOBIETA,86
22,POMORSKIE,MATYLDA,KOBIETA,86
22,POMORSKIE,SARA,KOBIETA,84
22,POMORSKIE,WERONIKA,KOBIETA,84
22,POMORSKIE,RÓŻA,KOBIETA,81
22,POMORSKIE,ROZALIA,KOBIETA,76
22,POMORSKIE,NATALIA,KOBIETA,75
22,POMORSKIE,MARTYNA,KOBIETA,71
22,POMORSKIE,KAJA,KOBIETA,70
22,POMORSKIE,ELIZA,KOBIETA,64
22,POMORSKIE,KINGA,KOBIETA,61
22,POMORSKIE,AURELIA,KOBIETA,59
22,POMORSKIE,GAJA,KOBIETA,59
22,POMORSKIE,ANIELA,KOBIETA,58
22,POMORSKIE,BARBARA,KOBIETA,57
22,POMORSKIE,LIWIA,KOBIETA,56
22,POMORSKIE,WANDA,KOBIETA,56
22,POMORSKIE,URSZULA,KOBIETA,54
22,POMORSKIE,MELANIA,KOBIETA,54
22,POMORSKIE,NIKOLA,KOBIETA,48
22,POMORSKIE,ZOJA,KOBIETA,47
22,POMORSKIE,KAROLINA,KOBIETA,46
22,POMORSKIE,MARIANNA,KOBIETA,44
22,POMORSKIE,MAGDALENA,KOBIETA,44
22,POMORSKIE,LIDIA,KOBIETA,42
22,POMORSKIE,DIANA,KOBIETA,41
22,POMORSKIE,MAŁGORZATA,KOBIETA,39
22,POMORSKIE,BIANKA,KOBIETA,39
22,POMORSKIE,PAULINA,KOBIETA,38
22,POMORSKIE,SOFIA,KOBIETA,35
22,POMORSKIE,APOLONIA,KOBIETA,35
22,POMORSKIE,IDA,KOBIETA,35
22,POMORSKIE,IZABELA,KOBIETA,34
22,POMORSKIE,EWA,KOBIETA,34
22,POMORSKIE,DOMINIKA,KOBIETA,33
22,POMORSKIE,JAGNA,KOBIETA,32
22,POMORSKIE,LEA,KOBIETA,30
22,POMORSKIE,ADRIANNA,KOBIETA,30
22,POMORSKIE,JOANNA,KOBIETA,29
22,POMORSKIE,OLIVIA,KOBIETA,29
22,POMORSKIE,MARTA,KOBIETA,26
22,POMORSKIE,DARIA,KOBIETA,25
22,POMORSKIE,JAŚMINA,KOBIETA,23
22,POMORSKIE,DOROTA,KOBIETA,23
22,POMORSKIE,LUIZA,KOBIETA,22
22,POMORSKIE,STEFANIA,KOBIETA,22
22,POMORSKIE,MILANA,KOBIETA,22
22,POMORSKIE,KATARZYNA,KOBIETA,22
22,POMORSKIE,KALINA,KOBIETA,21
22,POMORSKIE,JADWIGA,KOBIETA,21
22,POMORSKIE,LILIA,KOBIETA,21
22,POMORSKIE,MALWINA,KOBIETA,20
22,POMORSKIE,ADELA,KOBIETA,18
22,POMORSKIE,RITA,KOBIETA,18
22,POMORSKIE,OLGA,KOBIETA,17
22,POMORSKIE,LILA,KOBIETA,17
22,POMORSKIE,ELENA,KOBIETA,17
22,POMORSKIE,ADA,KOBIETA,16
22,POMORSKIE,TOLA,KOBIETA,16
22,POMORSKIE,KLAUDIA,KOBIETA,16
22,POMORSKIE,FELICJA,KOBIETA,16
22,POMORSKIE,NEL,KOBIETA,16
22,POMORSKIE,MARIKA,KOBIETA,16
22,POMORSKIE,VICTORIA,KOBIETA,16
22,POMORSKIE,INGA,KOBIETA,15
22,POMORSKIE,LARA,KOBIETA,14
22,POMORSKIE,ELŻBIETA,KOBIETA,13
22,POMORSKIE,PATRYCJA,KOBIETA,13
22,POMORSKIE,LIVIA,KOBIETA,13
22,POMORSKIE,KLEMENTYNA,KOBIETA,12
22,POMORSKIE,JANINA,KOBIETA,12
22,POMORSKIE,KONSTANCJA,KOBIETA,12
22,POMORSKIE,MONIKA,KOBIETA,12
22,POMORSKIE,CELINA,KOBIETA,12
22,POMORSKIE,ROKSANA,KOBIETA,11
22,POMORSKIE,EMMA,KOBIETA,11
22,POMORSKIE,NOEMI,KOBIETA,11
22,POMORSKIE,FRANCISZKA,KOBIETA,11
22,POMORSKIE,ALISA,KOBIETA,11
22,POMORSKIE,INKA,KOBIETA,10
22,POMORSKIE,ALINA,KOBIETA,10
22,POMORSKIE,FLORENTYNA,KOBIETA,10
22,POMORSKIE,TERESA,KOBIETA,9
22,POMORSKIE,VANESSA,KOBIETA,9
22,POMORSKIE,JUSTYNA,KOBIETA,9
22,POMORSKIE,JÓZEFINA,KOBIETA,9
22,POMORSKIE,POLINA,KOBIETA,9
22,POMORSKIE,AGNIESZKA,KOBIETA,9
22,POMORSKIE,VIKTORIIA,KOBIETA,9
22,POMORSKIE,NICOLE,KOBIETA,8
22,POMORSKIE,MILA,KOBIETA,8
22,POMORSKIE,SOFIJA,KOBIETA,8
22,POMORSKIE,DAGMARA,KOBIETA,8
22,POMORSKIE,IDALIA,KOBIETA,8
22,POMORSKIE,AURORA,KOBIETA,8
22,POMORSKIE,ZLATA,KOBIETA,8
22,POMORSKIE,OTYLIA,KOBIETA,8
22,POMORSKIE,KIRA,KOBIETA,8
22,POMORSKIE,EVA,KOBIETA,7
22,POMORSKIE,LUNA,KOBIETA,7
22,POMORSKIE,OKTAWIA,KOBIETA,7
22,POMORSKIE,ANITA,KOBIETA,7
22,POMORSKIE,JULIANNA,KOBIETA,7
22,POMORSKIE,MELISA,KOBIETA,7
22,POMORSKIE,KAMILA,KOBIETA,7
22,POMORSKIE,ANGELINA,KOBIETA,6
22,POMORSKIE,SANDRA,KOBIETA,6
22,POMORSKIE,MAYA,KOBIETA,6
22,POMORSKIE,NELIA,KOBIETA,6
22,POMORSKIE,SOLOMIIA,KOBIETA,6
22,POMORSKIE,IRENA,KOBIETA,6
22,POMORSKIE,VARVARA,KOBIETA,6
22,POMORSKIE,EDYTA,KOBIETA,6
22,POMORSKIE,MARLENA,KOBIETA,6
22,POMORSKIE,TAMARA,KOBIETA,6
22,POMORSKIE,KARINA,KOBIETA,6
22,POMORSKIE,KRYSTYNA,KOBIETA,6
22,POMORSKIE,VERONIKA,KOBIETA,6
22,POMORSKIE,NAOMI,KOBIETA,6
22,POMORSKIE,WALERIA,KOBIETA,6
22,POMORSKIE,MIRA,KOBIETA,6
22,POMORSKIE,STELLA,KOBIETA,6
22,POMORSKIE,AMANDA,KOBIETA,6
22,POMORSKIE,HONORATA,KOBIETA,5
22,POMORSKIE,MALINA,KOBIETA,5
22,POMORSKIE,YEVA,KOBIETA,5
22,POMORSKIE,LETYCJA,KOBIETA,5
22,POMORSKIE,OLIMPIA,KOBIETA,5
22,POMORSKIE,VERA,KOBIETA,5
22,POMORSKIE,MARIETTA,KOBIETA,5
22,POMORSKIE,JOWITA,KOBIETA,5
22,POMORSKIE,OLEKSANDRA,KOBIETA,5
22,POMORSKIE,DALIA,KOBIETA,5
22,POMORSKIE,NASTIA,KOBIETA,5
22,POMORSKIE,SOFIIA,KOBIETA,5
22,POMORSKIE,LUCYNA,KOBIETA,5
22,POMORSKIE,EWELINA,KOBIETA,5
22,POMORSKIE,ANASTASIA,KOBIETA,5
22,POMORSKIE,FAUSTYNA,KOBIETA,5
22,POMORSKIE,DOBRAWA,KOBIETA,5
22,POMORSKIE,VASILISA,KOBIETA,4
22,POMORSKIE,MIROSLAVA,KOBIETA,4
22,POMORSKIE,ELIANA,KOBIETA,4
22,POMORSKIE,ARINA,KOBIETA,4
22,POMORSKIE,ESTERA,KOBIETA,4
22,POMORSKIE,MARIIA,KOBIETA,4
22,POMORSKIE,VIVIENNE,KOBIETA,4
22,POMORSKIE,CECYLIA,KOBIETA,4
22,POMORSKIE,NADZIEJA,KOBIETA,4
22,POMORSKIE,EMILY,KOBIETA,4
22,POMORSKIE,NIKOL,KOBIETA,4
22,POMORSKIE,ADELINA,KOBIETA,4
22,POMORSKIE,SOPHIA,KOBIETA,4
22,POMORSKIE,SONIA,KOBIETA,3
22,POMORSKIE,INEZ,KOBIETA,3
22,POMORSKIE,IZABELLA,KOBIETA,3
22,POMORSKIE,ARIADNA,KOBIETA,3
22,POMORSKIE,STANISŁAWA,KOBIETA,3
22,POMORSKIE,IVANNA,KOBIETA,3
22,POMORSKIE,ELIZABETH,KOBIETA,3
22,POMORSKIE,DANUTA,KOBIETA,3
22,POMORSKIE,MAURA,KOBIETA,3
22,POMORSKIE,ANTONIA,KOBIETA,3
22,POMORSKIE,LIANA,KOBIETA,3
22,POMORSKIE,ANDŻELIKA,KOBIETA,3
22,POMORSKIE,LEOKADIA,KOBIETA,3
22,POMORSKIE,ARIANNA,KOBIETA,3
22,POMORSKIE,LILI,KOBIETA,3
22,POMORSKIE,HALINA,KOBIETA,3
22,POMORSKIE,MARINA,KOBIETA,3
22,POMORSKIE,MIROSLAWA,KOBIETA,3
22,POMORSKIE,VALERIIA,KOBIETA,3
22,POMORSKIE,JUDYTA,KOBIETA,3
22,POMORSKIE,ADRIANA,KOBIETA,3
22,POMORSKIE,PAULA,KOBIETA,3
22,POMORSKIE,MARZENA,KOBIETA,3
22,POMORSKIE,INES,KOBIETA,3
22,POMORSKIE,GABRIELLA,KOBIETA,3
22,POMORSKIE,ARIANA,KOBIETA,3
22,POMORSKIE,LILLIANA,KOBIETA,3
22,POMORSKIE,ZOSIA,KOBIETA,3
22,POMORSKIE,JANA,KOBIETA,3
22,POMORSKIE,ZOE,KOBIETA,3
22,POMORSKIE,KAMELIA,KOBIETA,3
22,POMORSKIE,JANKA,KOBIETA,3
22,POMORSKIE,ZARA,KOBIETA,3
22,POMORSKIE,ORIANA,KOBIETA,3
22,POMORSKIE,SABINA,KOBIETA,3
22,POMORSKIE,GRETA,KOBIETA,3
22,POMORSKIE,ELEONORA,KOBIETA,2
22,POMORSKIE,BEATA,KOBIETA,2
22,POMORSKIE,AMIRA,KOBIETA,2
22,POMORSKIE,TATIANA,KOBIETA,2
22,POMORSKIE,ZLATOSLAVA,KOBIETA,2
22,POMORSKIE,HALSZKA,KOBIETA,2
22,POMORSKIE,SCARLETT,KOBIETA,2
22,POMORSKIE,ANATOLA,KOBIETA,2
22,POMORSKIE,ASTRID,KOBIETA,2
22,POMORSKIE,DOBROMIŁA,KOBIETA,2
22,POMORSKIE,ROMA,KOBIETA,2
22,POMORSKIE,LILLY,KOBIETA,2
22,POMORSKIE,JASMINE,KOBIETA,2
22,POMORSKIE,INA,KOBIETA,2
22,POMORSKIE,DARYA,KOBIETA,2
22,POMORSKIE,EKATERINA,KOBIETA,2
22,POMORSKIE,NICOL,KOBIETA,2
22,POMORSKIE,MIYA,KOBIETA,2
22,POMORSKIE,JESSICA,KOBIETA,2
22,POMORSKIE,HIACYNTA,KOBIETA,2
22,POMORSKIE,YASMIN,KOBIETA,2
22,POMORSKIE,BOGNA,KOBIETA,2
22,POMORSKIE,LARYSA,KOBIETA,2
22,POMORSKIE,VIKTORIA,KOBIETA,2
22,POMORSKIE,GLORIA,KOBIETA,2
22,POMORSKIE,MYROSLAVA,KOBIETA,2
22,POMORSKIE,MAGDA,KOBIETA,2
22,POMORSKIE,SOLOMIYA,KOBIETA,2
22,POMORSKIE,LILLIANNA,KOBIETA,2
22,POMORSKIE,ELINA,KOBIETA,2
22,POMORSKIE,LEONIA,KOBIETA,2
22,POMORSKIE,ANETA,KOBIETA,2
22,POMORSKIE,DAGNA,KOBIETA,2
22,POMORSKIE,ANGELIKA,KOBIETA,2
22,POMORSKIE,SOPHIE,KOBIETA,2
22,POMORSKIE,VIRA,KOBIETA,2
22,POMORSKIE,NELLA,KOBIETA,2
22,POMORSKIE,BALBINA,KOBIETA,2
22,POMORSKIE,ELISE,KOBIETA,2
22,POMORSKIE,CORNELIA,KOBIETA,2
22,POMORSKIE,CARMEN,KOBIETA,2
22,POMORSKIE,FLORA,KOBIETA,2
22,POMORSKIE,ADEL,KOBIETA,2
22,POMORSKIE,DAJANA,KOBIETA,2
22,POMORSKIE,NATASZA,KOBIETA,2
22,POMORSKIE,SOLOMIJA,KOBIETA,2
22,POMORSKIE,LIA,KOBIETA,2
22,POMORSKIE,OLA,KOBIETA,2
22,POMORSKIE,BIANCA,KOBIETA,2
22,POMORSKIE,KESJA,KOBIETA,2
22,POMORSKIE,VLADYSLAVA,KOBIETA,2
22,POMORSKIE,CYNTIA,KOBIETA,2
22,POMORSKIE,EMILI,KOBIETA,2
22,POMORSKIE,LEILA,KOBIETA,2
22,POMORSKIE,JULITA,KOBIETA,2
22,POMORSKIE,MARYAM,KOBIETA,2
22,POMORSKIE,CLARA,KOBIETA,2
22,POMORSKIE,YANA,KOBIETA,2
22,POMORSKIE,SABRINA,KOBIETA,2
22,POMORSKIE,JÓZEFA,KOBIETA,2
22,POMORSKIE,MARGARITA,KOBIETA,2
22,POMORSKIE,NICOLA,KOBIETA,2
22,POMORSKIE,ELEANOR,KOBIETA,2
22,POMORSKIE,LILY,KOBIETA,2
22,POMORSKIE,KVITOSLAVA,KOBIETA,2
22,POMORSKIE,MIIA,KOBIETA,2
22,POMORSKIE,MICHELLE,KOBIETA,2
22,POMORSKIE,MARCJANNA,KOBIETA,2
22,POMORSKIE,ZOEY,KOBIETA,2
22,POMORSKIE,ELLA,KOBIETA,2
22,POMORSKIE,NOELIA,KOBIETA,2
22,POMORSKIE,DARYNA,KOBIETA,2
22,POMORSKIE,BELLA,KOBIETA,2
22,POMORSKIE,VALERIA,KOBIETA,2
22,POMORSKIE,PAMELA,KOBIETA,2
22,POMORSKIE,GRACJA,KOBIETA,2
22,POMORSKIE,SELENA,KOBIETA,2
22,POMORSKIE,ZUZA,KOBIETA,2
24,ŚLĄSKIE,HANNA,KOBIETA,637
24,ŚLĄSKIE,ZUZANNA,KOBIETA,626
24,ŚLĄSKIE,ZOFIA,KOBIETA,558
24,ŚLĄSKIE,MAJA,KOBIETA,550
24,ŚLĄSKIE,JULIA,KOBIETA,533
24,ŚLĄSKIE,LAURA,KOBIETA,520
24,ŚLĄSKIE,EMILIA,KOBIETA,514
24,ŚLĄSKIE,OLIWIA,KOBIETA,494
24,ŚLĄSKIE,ALICJA,KOBIETA,486
24,ŚLĄSKIE,LENA,KOBIETA,397
24,ŚLĄSKIE,POLA,KOBIETA,383
24,ŚLĄSKIE,AMELIA,KOBIETA,366
24,ŚLĄSKIE,MARIA,KOBIETA,335
24,ŚLĄSKIE,WIKTORIA,KOBIETA,329
24,ŚLĄSKIE,LILIANA,KOBIETA,317
24,ŚLĄSKIE,ANTONINA,KOBIETA,296
24,ŚLĄSKIE,IGA,KOBIETA,296
24,ŚLĄSKIE,KLARA,KOBIETA,267
24,ŚLĄSKIE,MICHALINA,KOBIETA,263
24,ŚLĄSKIE,MILENA,KOBIETA,254
24,ŚLĄSKIE,NATALIA,KOBIETA,233
24,ŚLĄSKIE,HELENA,KOBIETA,219
24,ŚLĄSKIE,JAGODA,KOBIETA,201
24,ŚLĄSKIE,ANNA,KOBIETA,192
24,ŚLĄSKIE,NADIA,KOBIETA,188
24,ŚLĄSKIE,ŁUCJA,KOBIETA,187
24,ŚLĄSKIE,LILIANNA,KOBIETA,187
24,ŚLĄSKIE,MARCELINA,KOBIETA,186
24,ŚLĄSKIE,BLANKA,KOBIETA,172
24,ŚLĄSKIE,ALEKSANDRA,KOBIETA,168
24,ŚLĄSKIE,ANASTAZJA,KOBIETA,154
24,ŚLĄSKIE,NELA,KOBIETA,152
24,ŚLĄSKIE,MIA,KOBIETA,151
24,ŚLĄSKIE,KORNELIA,KOBIETA,142
24,ŚLĄSKIE,KAROLINA,KOBIETA,125
24,ŚLĄSKIE,ELIZA,KOBIETA,118
24,ŚLĄSKIE,KAJA,KOBIETA,117
24,ŚLĄSKIE,PAULINA,KOBIETA,115
24,ŚLĄSKIE,MATYLDA,KOBIETA,114
24,ŚLĄSKIE,ROZALIA,KOBIETA,113
24,ŚLĄSKIE,SARA,KOBIETA,111
24,ŚLĄSKIE,MARTYNA,KOBIETA,108
24,ŚLĄSKIE,KINGA,KOBIETA,106
24,ŚLĄSKIE,WERONIKA,KOBIETA,105
24,ŚLĄSKIE,RÓŻA,KOBIETA,103
24,ŚLĄSKIE,NINA,KOBIETA,102
24,ŚLĄSKIE,AGATA,KOBIETA,96
24,ŚLĄSKIE,GABRIELA,KOBIETA,93
24,ŚLĄSKIE,ANIELA,KOBIETA,83
24,ŚLĄSKIE,NIKOLA,KOBIETA,79
24,ŚLĄSKIE,LIWIA,KOBIETA,78
24,ŚLĄSKIE,MARTA,KOBIETA,75
24,ŚLĄSKIE,MAGDALENA,KOBIETA,73
24,ŚLĄSKIE,GAJA,KOBIETA,68
24,ŚLĄSKIE,BARBARA,KOBIETA,68
24,ŚLĄSKIE,MAŁGORZATA,KOBIETA,67
24,ŚLĄSKIE,WANDA,KOBIETA,66
24,ŚLĄSKIE,BIANKA,KOBIETA,65
24,ŚLĄSKIE,AURELIA,KOBIETA,64
24,ŚLĄSKIE,ADRIANNA,KOBIETA,57
24,ŚLĄSKIE,DOMINIKA,KOBIETA,50
24,ŚLĄSKIE,LIDIA,KOBIETA,48
24,ŚLĄSKIE,MALWINA,KOBIETA,45
24,ŚLĄSKIE,JAGNA,KOBIETA,41
24,ŚLĄSKIE,DIANA,KOBIETA,40
24,ŚLĄSKIE,JOANNA,KOBIETA,39
24,ŚLĄSKIE,SOFIA,KOBIETA,38
24,ŚLĄSKIE,KAMILA,KOBIETA,38
24,ŚLĄSKIE,NEL,KOBIETA,38
24,ŚLĄSKIE,KALINA,KOBIETA,37
24,ŚLĄSKIE,KATARZYNA,KOBIETA,37
24,ŚLĄSKIE,DOROTA,KOBIETA,37
24,ŚLĄSKIE,EWA,KOBIETA,36
24,ŚLĄSKIE,APOLONIA,KOBIETA,35
24,ŚLĄSKIE,MELANIA,KOBIETA,35
24,ŚLĄSKIE,IZABELA,KOBIETA,35
24,ŚLĄSKIE,ZOJA,KOBIETA,34
24,ŚLĄSKIE,OLIVIA,KOBIETA,33
24,ŚLĄSKIE,EMMA,KOBIETA,33
24,ŚLĄSKIE,PATRYCJA,KOBIETA,32
24,ŚLĄSKIE,OLGA,KOBIETA,30
24,ŚLĄSKIE,LUIZA,KOBIETA,29
24,ŚLĄSKIE,URSZULA,KOBIETA,29
24,ŚLĄSKIE,MARIANNA,KOBIETA,29
24,ŚLĄSKIE,LARA,KOBIETA,28
24,ŚLĄSKIE,DARIA,KOBIETA,26
24,ŚLĄSKIE,ELENA,KOBIETA,25
24,ŚLĄSKIE,MONIKA,KOBIETA,25
24,ŚLĄSKIE,FELICJA,KOBIETA,24
24,ŚLĄSKIE,JAŚMINA,KOBIETA,24
24,ŚLĄSKIE,SONIA,KOBIETA,23
24,ŚLĄSKIE,STEFANIA,KOBIETA,23
24,ŚLĄSKIE,AGNIESZKA,KOBIETA,22
24,ŚLĄSKIE,MARLENA,KOBIETA,22
24,ŚLĄSKIE,GLORIA,KOBIETA,21
24,ŚLĄSKIE,ELŻBIETA,KOBIETA,21
24,ŚLĄSKIE,LEA,KOBIETA,20
24,ŚLĄSKIE,JUDYTA,KOBIETA,19
24,ŚLĄSKIE,IDA,KOBIETA,17
24,ŚLĄSKIE,RITA,KOBIETA,17
24,ŚLĄSKIE,TOLA,KOBIETA,17
24,ŚLĄSKIE,JADWIGA,KOBIETA,17
24,ŚLĄSKIE,JUSTYNA,KOBIETA,17
24,ŚLĄSKIE,INGA,KOBIETA,16
24,ŚLĄSKIE,ADA,KOBIETA,16
24,ŚLĄSKIE,LILIA,KOBIETA,16
24,ŚLĄSKIE,ALINA,KOBIETA,16
24,ŚLĄSKIE,JANINA,KOBIETA,16
24,ŚLĄSKIE,MILANA,KOBIETA,16
24,ŚLĄSKIE,LILA,KOBIETA,15
24,ŚLĄSKIE,DAGMARA,KOBIETA,15
24,ŚLĄSKIE,ALISA,KOBIETA,15
24,ŚLĄSKIE,VERONIKA,KOBIETA,14
24,ŚLĄSKIE,ESTERA,KOBIETA,14
24,ŚLĄSKIE,NOEMI,KOBIETA,14
24,ŚLĄSKIE,FRANCISZKA,KOBIETA,14
24,ŚLĄSKIE,ADELA,KOBIETA,14
24,ŚLĄSKIE,ROKSANA,KOBIETA,14
24,ŚLĄSKIE,MILA,KOBIETA,13
24,ŚLĄSKIE,KLAUDIA,KOBIETA,13
24,ŚLĄSKIE,MELISA,KOBIETA,13
24,ŚLĄSKIE,VICTORIA,KOBIETA,12
24,ŚLĄSKIE,ZLATA,KOBIETA,12
24,ŚLĄSKIE,AURORA,KOBIETA,12
24,ŚLĄSKIE,POLINA,KOBIETA,11
24,ŚLĄSKIE,JOWITA,KOBIETA,11
24,ŚLĄSKIE,FLORENTYNA,KOBIETA,11
24,ŚLĄSKIE,EVA,KOBIETA,11
24,ŚLĄSKIE,MAYA,KOBIETA,11
24,ŚLĄSKIE,MALINA,KOBIETA,11
24,ŚLĄSKIE,SANDRA,KOBIETA,11
24,ŚLĄSKIE,SOFIIA,KOBIETA,11
24,ŚLĄSKIE,ADELINA,KOBIETA,11
24,ŚLĄSKIE,LIVIA,KOBIETA,10
24,ŚLĄSKIE,NIKOL,KOBIETA,10
24,ŚLĄSKIE,MARIKA,KOBIETA,10
24,ŚLĄSKIE,LUNA,KOBIETA,10
24,ŚLĄSKIE,OKTAWIA,KOBIETA,9
24,ŚLĄSKIE,INEZ,KOBIETA,9
24,ŚLĄSKIE,DANUTA,KOBIETA,9
24,ŚLĄSKIE,CELINA,KOBIETA,9
24,ŚLĄSKIE,IRENA,KOBIETA,9
24,ŚLĄSKIE,KONSTANCJA,KOBIETA,9
24,ŚLĄSKIE,EWELINA,KOBIETA,8
24,ŚLĄSKIE,MARIIA,KOBIETA,8
24,ŚLĄSKIE,KRYSTYNA,KOBIETA,8
24,ŚLĄSKIE,JULITA,KOBIETA,8
24,ŚLĄSKIE,VARVARA,KOBIETA,8
24,ŚLĄSKIE,FAUSTYNA,KOBIETA,8
24,ŚLĄSKIE,KLEMENTYNA,KOBIETA,8
24,ŚLĄSKIE,ANASTASIIA,KOBIETA,8
24,ŚLĄSKIE,AMANDA,KOBIETA,8
24,ŚLĄSKIE,KARINA,KOBIETA,8
24,ŚLĄSKIE,SOPHIE,KOBIETA,8
24,ŚLĄSKIE,VANESSA,KOBIETA,7
24,ŚLĄSKIE,ARIANA,KOBIETA,7
24,ŚLĄSKIE,ARINA,KOBIETA,7
24,ŚLĄSKIE,TATIANA,KOBIETA,7
24,ŚLĄSKIE,LUCYNA,KOBIETA,7
24,ŚLĄSKIE,ANTONIA,KOBIETA,7
24,ŚLĄSKIE,MAGDA,KOBIETA,7
24,ŚLĄSKIE,ANASTASIA,KOBIETA,7
24,ŚLĄSKIE,TERESA,KOBIETA,6
24,ŚLĄSKIE,NAOMI,KOBIETA,6
24,ŚLĄSKIE,EMILY,KOBIETA,6
24,ŚLĄSKIE,NELIA,KOBIETA,6
24,ŚLĄSKIE,VIKTORIIA,KOBIETA,6
24,ŚLĄSKIE,KIRA,KOBIETA,6
24,ŚLĄSKIE,NATASZA,KOBIETA,6
24,ŚLĄSKIE,INES,KOBIETA,6
24,ŚLĄSKIE,LAILA,KOBIETA,6
24,ŚLĄSKIE,OTYLIA,KOBIETA,6
24,ŚLĄSKIE,OLEKSANDRA,KOBIETA,6
24,ŚLĄSKIE,NADZIEJA,KOBIETA,6
24,ŚLĄSKIE,NICOLE,KOBIETA,6
24,ŚLĄSKIE,NICOLA,KOBIETA,5
24,ŚLĄSKIE,RENATA,KOBIETA,5
24,ŚLĄSKIE,PAULA,KOBIETA,5
24,ŚLĄSKIE,LILY,KOBIETA,5
24,ŚLĄSKIE,JULIANNA,KOBIETA,5
24,ŚLĄSKIE,ANGELIKA,KOBIETA,5
24,ŚLĄSKIE,AMINA,KOBIETA,5
24,ŚLĄSKIE,BIANCA,KOBIETA,5
24,ŚLĄSKIE,EMILIIA,KOBIETA,5
